page,title,url
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年10月30日(四)「挑戰聰明選食，健康好體態」衛教講座（實體及線上）,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_23
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年10月29日(三)、10月30日(四)癌症健康篩檢活動(請選擇29日或30日、勿重複報名),https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_18
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114/10/29、30 基本救命術BLS訓練,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_14
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年10月23日、12月3日舉辦愛滋、性病及性別平等相關認知實體與線上講座,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_20
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,2025年財務管理處募款及捐款作業流程工作坊(二),https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251800_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【臺大防災士培訓課程】,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025B500_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114學年度 (76屆) 全校運動會游泳賽-男教職員工校友乙組,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20253704_10
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114學年度 (76屆) 全校運動會游泳賽-男教職員工校友丙組,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20253704_11
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114學年度 (76屆) 全校運動會游泳賽-趣味競賽,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20253704_17
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114學年度 (76屆) 全校運動會游泳賽-女教職員工校友甲組,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20253704_12
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114學年度 (76屆) 全校運動會游泳賽-女學生組,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20253704_08
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114學年度 (76屆) 全校運動會游泳賽-男學生組,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20253704_07
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114學年度 (76屆) 全校運動會游泳賽-女教職員工校友長青組,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20253704_23
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114學年度 (76屆) 全校運動會游泳賽-男教職員工校友甲組,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20253704_09
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114學年度 (76屆) 全校運動會游泳賽-女教職員工校友乙組,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20253704_13
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114學年度 (76屆) 全校運動會游泳賽-男教職員工校友長青組,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20253704_22
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114學年度 (76屆) 全校運動會游泳賽-女教職員工校友丙組,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20253704_14
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114學年度 (76屆) 全校運動會游泳賽-男女學生4*50公尺自由式接力,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20253704_15
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114學年度 (76屆) 全校運動會游泳賽-400公尺大隊接力,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20253704_16
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,2025 跨領域職涯分享會：臺灣引路人計畫 x 臺大人職場手冊,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251304_11
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,國際事務人員培訓_國際合作與訪賓接待暨跨文化溝通工作坊 International Collaboration and Cross cultural communication,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251700_05
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,2025年職員圖書館之旅,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251907_07
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,嘉年華闖關樂：玩出你的簡報表達力,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251260_04
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年10月9日（四）「消滅病媒蚊，戰勝登革熱」衛教講座(線上),https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_19
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【共作文明新趨勢文化講座】(二)——藝術展覽的當今體驗與敘事：以舊金山亞洲藝術博物館的實踐為例,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255100_10
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【114-1學輔中心】文學院X管理學院『找到自己的療癒法陣』學輔蠟燭手作工作坊,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251326_04
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【共作文明新趨勢文化講座】(一)——舉世無雙、獨步天下：商代小臣艅犀牛形青銅尊的多元研究和展陳,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255100_09
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【CARDO】114-1 職業工坊,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255791_09
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,打破標籤，守護自己——探索性別暴力刻板印象與自我保護,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025B700_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,"Writing Together, Stronger than Ever !",https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251260_05
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,公文系統操作宣導系列課程(線上及實體),https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251401_03
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【CARDO】114-1 TIP企業實習計畫說明會,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255791_07
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,Fulbright 系列工作坊,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025M100_05
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,2025社會科學院圖書館之旅,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251911_03
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年9月25日（四）癌症篩檢說明會（實體及線上）,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_17
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114/9/24、25 基本救命術BLS訓練,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_21
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,心理季講座《秋‧理心行事曆》114-1心輔中心心理健康促進講座,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251324_03
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【課程】社科院圖書館資料庫講習 (114學年度上學期),https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251911_06
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年9月19(五)「20價肺炎鏈球菌疫苗」實體及線上衛教講座,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_16
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【CARDO】114-1 職涯講堂,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255791_08
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【CARDO】114-1 職涯高飛,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255791_05
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年度主計室經費報支說明會,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252005_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【開啟幸福與智慧課程】：台大福智讀書會說明餐會,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025K200_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,委外安全管理教育訓練,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252201_03
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,寫作雙核心：硬底子知識搭AI外掛,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251260_03
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,2025職業衛生講座(八)：職場工作危害與母性健康,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252400_09
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【CARDO】114-1 TCP學員招募說明會暨基礎課程,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255791_06
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,圖書館HELP講堂「全知學習．研力升級」(114學年度上學期),https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251923_03
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114-1 學務處校園安全中心X校園霸凌防制委員會心理健康促進系列活動（城中校區）,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025N100_03
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,圖書館2025全人關懷服務方案：閱讀輕旅行--線上好書分享會,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251907_08
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,採購契約訂定及履約管理,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251406_03
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年度防護團常年訓練課程,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251303_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,2025年教師圖書館之旅,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251907_04
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,2025年大學生圖書館之旅,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251907_05
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,2025年研究生圖書館之旅,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251907_06
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年度職場性騷擾防治暨場所主人防治責任教育訓練,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252102_05
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年度教職員工職場健康工作坊-酒精墨水藝術體驗課,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252102_04
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,1140802新竹台積新創館寶山水庫一日遊,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025E500_04
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,2025職業衛生講座(七)：什麼是職場霸凌？遇到職場霸凌怎麼辦？,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252400_08
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,2025職業衛生講座(六)：建立原子習慣，讓生活與工作更順利,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252400_07
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年網路與資安技術研討會,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252204_06
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,資安事件惡意程式分析及應變處理,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252204_05
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,2025【給教職員工的藝文通識課】,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025A900_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,資訊安全通識概論與內部稽核課程,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252201_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,"國際事務人員培訓_國際生跨文化、簽證及獎學金知能工作坊 International Student and Scholar Visa, Scholarship and Cross-cultural Communication Skill Workshop",https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251700_04
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,113-2【學術倫理講座 Academic Ethics Lecture】,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20253700_05
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,2025職業衛生講座(五)：從人因觀點探討下背痛預防：職場健康促進實務,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252400_06
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年度教職員工職場健康研習2場次,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252102_03
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年度資通安全管理法暨本校個資盤點系統課程研習。,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252102_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,跨領域實習–臺灣引路人計畫 | 職涯培訓工作坊🚀Reset Yourself！職場新手村的心態更新檔,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251304_10
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,2025職業衛生講座(四)：『好好說話怎麼這麼難：有效的主管與同仁溝通術』,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252400_05
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年度「資通盤點系統」教育訓練,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252201_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,IoT 物聯網安全實務與風險防範,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252204_03
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【精準醫學研究中心】114年 第19屆「暑期研習營-說明會」報名開跑！,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025F700_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,113-2 學務處校園安全中心X校園霸凌防制委員會心理健康促進系列活動（教職員工場次）,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025N100_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,臺大文康會(職工分會.退聯分會)及秘書室合辦醫學演講會,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025E500_05
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,🎬《綿延的生命－Lucie的人生探索》紀錄片放映暨映後座談（活動附輕食🥖，前60位報到者可領取）,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025K600_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年5月28日(星期三)『愛滋與性教育新視野：尊重與平權』線上衛教講座,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_10
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,教育部對臺灣大學資安攻防演練作業線上說明會,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252204_04
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,美國傅爾布萊特學生及學者獎助金說明會,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251700_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114/5/26、27 『基本救命術BLS』訓練,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_03
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,2025 春季工作坊 跨文化溝通 2025 Spring workshop of Comeffective Cross-Culturalcommunication,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251700_03
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【113-2 夥伴教師輔導知能講座】,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251324_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年5月21日(三)12:20-13:20「心靈fun輕鬆之紓壓植感手作」活動,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_11
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【時代對話系列四】紅樓夢研究的新視野,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025B100_05
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,2025職業衛生講座(三)：母性保護-淺談環境賀爾蒙對人類健康的影響 (以戴奧辛與全氟烷基化合物為例)線上講座,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252400_04
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【高峰論壇十四】The Post-Western Now: Moving Beyond Western-Centrism,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025B100_04
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【臺灣大學中英文網站製作平台】-教育訓練,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252202_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年5月14日(星期三)、5月15日(星期四)13:30- 16:00與台大醫院共同舉辦「癌症健康篩檢活動」,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_09
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,🎮職涯分享暨人才趨勢講座🕹️「在遊戲外，說故事」— 用多元藝術開啟你的跨域職涯多重宇宙： 暴雪動畫副總裁 STEVEN CHEN,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251304_09
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,⭐️ 0513-17「職場必勝穿搭:訂製西裝的混搭技巧與攻略」⭐️【社科院第七屆-學生生涯職涯系列講座】,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255300_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,「吃對了，腦不累！」從飲食開始的健腦生活術|環安衛中心《講座當日提供午餐》,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252400_03
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,文學院師生共同活動,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255106_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,臺大椰林講座領航系列 - 中央研究院賀端華院士,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20253700_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,Sing it Right! 2.0 英語歌詞接龍比賽 English Lyrics Contest,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255161_05
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,正念解壓縮－腦科學專家的生活覺察課,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025K200_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【臺大文學院共作文明新趨勢學術講座】—— Comparative Sound-Systems,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255100_06
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年綠色採購教育訓練(線上課程),https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251406_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,微軟M365 Copilot研習上機實作課程,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252203_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,多元農業科技論壇,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255612_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,📢開箱創新設計學院D-School ，史丹佛課程在 D-School也能學到，最強跨領域資源一次掌握，帶你「嬴」向未來！,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025K600_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,2025年Turnitin原創性比對系統教育訓練,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251923_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,▟ ▛ 2025「跨領域實習 - 臺灣引路人計畫」企業說明會 (5月份) ▜ ▙,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251304_08
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【我的學思歷程】系列演講 - 臺大傑出校友敏盛醫療體系楊敏盛總裁,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20253700_03
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,學務處114年新進人員教育訓練課程(限學務處同仁參加),https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251300_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114/4/29、30『基本救命術BLS』訓練,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【尖端講座系列】第四十五場「Literary Studies Between Universalism and Apocalypse」,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025B100_03
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【研究倫理講座】114年度國立臺灣大學暨北區聯盟研究倫理教育訓練,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251508_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,國際事務培訓講座-國際合作合約締結與書信談判技巧International Agreements and Strategic Email Negotiation &amp;amp;amp;amp; Contract Review Skills,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251700_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【臺大文學院跨領域論壇：AI之二】——我們可以從深度學習之前的人工智慧學到什麼？,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255100_04
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,公文系統操作宣導系列課程(含線上及實體),https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251401_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,與領導有約系列講座｜領導業師瞿志豪（矽谷橡子園創投台灣合夥人）、李聖珉（CTPS Lab創辦人）來開講！,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025K602_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,🔐解鎖你的跨域實踐力- 114學年度校學士申請說明會,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20253752_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,🔗 跨域鏈結，創建未來！✨ 2025 創新領域學士學位學程招生說明會 | 報名中✨,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025K603_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,No. 277 文學院音樂會 「和の風、言の葉の調べ」,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255100_08
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,演講報名通知_如何防範詐騙_20250425,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025E500_03
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,學生職業生涯發展中心【職涯培訓工作坊】,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251304_04
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【113-2學輔成長團體】學而「實習｣之? 管院同學 Coffee Chat !,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251326_03
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【臺大文學院共作文明新趨勢學術講座】—— 想像做為知識獲取之術,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255100_05
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,圖書館Master講堂「MASTER探索，開啟智慧之窗」,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251923_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,AI浪潮下的創業藍圖：產官學的多維對話,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025K601_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,【尖端講座系列】第四十四場「Sphinx的真心？生成式人工智慧的認知中心化與數位加速主義風險」,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025B100_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,✨職涯中心ｘ中央社✍️講座：正規新聞不傳統 老媒體如何面對AI新世代,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251304_07
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,外教中心英語學習講座 TELL Talks,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255161_04
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,尚有名額，開放現場報名【113-2學輔講座】他們太「卷」了吧！「內卷」中我要怎麼活？,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251326_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,114年4月22日(星期二)12：20-13：10健康篩檢說明會(實體和線上),https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_08
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,▟ ▛ 2025「跨領域實習 - 臺灣引路人計畫」企業參訪 - 英業達 ▜ ▙,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251304_06
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,No. 276 文學院音樂會 「巴西音樂午間漫遊」,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255100_07
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,國立臺灣大學職工聯誼會第34屆全體會員大會,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025E500_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,⭐️職涯增能系列講座⭐️,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251211_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,2025職業衛生講座(二)：工作會傷「心」：異常工作負荷與腦心血管疾病預防 線上講座,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252400_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,2025 NTU Talks 以學生為中心的學習實驗 — 跨文化視野 Student-Centered Learning Experiments: A Cross-Cultural Perspective,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025M100_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,百瑞精鼎(Parexel) 2025職涯發展徵才說明會,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025C100_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,原「繪」覺醒－日治時期繪葉書原件導覽,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251907_02
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,外教中心 SDGs 紀錄片講座 🌍,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255161_03
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,⭐️【社科院第七屆-學生生涯職涯系列講座】~歡迎各院系所之學生報名參加~⭐️,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255300_01
https://my.ntu.edu.tw/actregister/expiredActionList.aspx?year=2025,(報名名額更新)臺大椰林講座創智系列 - AMD董事長暨執行長蘇姿丰博士,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20253700_04
